year,exporter,flow,importer,resource,weight (kg),value (US$),exporterISO,importerISO,exporter continent,importer continent
2018,Russia,Export,Latvia,Gas,178500.0,54925.61,RUS,LVA,Europe,Europe
2018,Russia,Export,Lithuania,Gas,58000.0,19535.41,RUS,LTU,Europe,Europe
2018,Russia,Export,Netherlands,Gas,1043793000.0,238591945.46,RUS,NLD,Europe,Europe
2018,Russia,Export,Poland,Gas,19897600.0,6694297.75,RUS,POL,Europe,Europe
2018,Russia,Export,Spain,Gas,225265000.0,57079288.32,RUS,ESP,Europe,Europe
2018,Russia,Export,United Kingdom,Gas,371189000.0,90075917.69,RUS,GBR,Europe,Europe
2018,Saint Lucia,Export,United Kingdom,Gas,944.416,603.39,LCA,GBR,North America,Europe
2018,Serbia,Export,Austria,Coal,22571.333,3484.0,SRB,AUT,Europe,Europe
2018,Serbia,Export,Bosnia Herzegovina,Coal,1359184.0,160408.0,SRB,BIH,Europe,Europe
2018,Serbia,Export,Germany,Coal,6997.069,1527.0,SRB,DEU,Europe,Europe
2018,Serbia,Export,Hungary,Coal,40320.0,6148.0,SRB,HUN,Europe,Europe
2018,Serbia,Export,Switzerland,Coal,4.0,231.0,SRB,CHE,Europe,Europe
2018,Serbia,Export,North Macedonia,Coal,22160.0,3360.0,SRB,MKD,Europe,Europe
2018,India,Export,Afghanistan,Coal,3.716,0.336,IND,AFG,Asia,Asia
2018,India,Export,Australia,Coal,1000.0,39.148,IND,AUS,Asia,Oceania
2018,India,Export,Bahrain,Coal,12000.0,3222.134,IND,BHR,Asia,Asia
2018,India,Export,Bangladesh,Coal,525358000.0,33092957.42,IND,BGD,Asia,Asia
2018,India,Export,Bhutan,Coal,35706000.0,6483919.834,IND,BTN,Asia,Asia
2018,India,Export,Canada,Coal,23.264,2.105,IND,CAN,Asia,North America
2018,India,Export,Sri Lanka,Coal,17000.0,2675.054,IND,LKA,Asia,Asia
2018,India,Export,France,Coal,854.783,77.346,IND,FRA,Asia,Europe
2018,India,Export,Greece,Coal,18000.0,7542.008,IND,GRC,Asia,Europe
2018,India,Export,Iraq,Coal,2000.0,661.542,IND,IRQ,Asia,Asia
2018,India,Export,Israel,Coal,28000.0,9591.292,IND,ISR,Asia,Asia
2018,India,Export,Jordan,Coal,10000.0,2179.899,IND,JOR,Asia,Asia
2018,India,Export,Kenya,Coal,2000.0,1837.535,IND,KEN,Asia,Africa
2018,India,Export,Rep. of Korea,Coal,252.348,22.834,IND,KOR,Asia,Asia
2018,India,Export,Kuwait,Coal,7000.0,5702.88,IND,KWT,Asia,Asia
2018,India,Export,Malaysia,Coal,103016.857,38841.025,IND,MYS,Asia,Asia
2018,India,Export,Maldives,Coal,2608.939,236.073,IND,MDV,Asia,Asia
2018,India,Export,Mauritius,Coal,1000.0,245.078,IND,MUS,Asia,Africa
2018,India,Export,Mozambique,Coal,1000.0,307.615,IND,MOZ,Asia,Africa
2018,India,Export,Oman,Coal,50000.0,37752.377,IND,OMN,Asia,Asia
2018,India,Export,Nepal,Coal,430775000.0,46788273.344,IND,NPL,Asia,Asia
2018,India,Export,Philippines,Coal,539005.992,251213.864,IND,PHL,Asia,Asia
2018,India,Export,Qatar,Coal,86000.0,48224.56,IND,QAT,Asia,Asia
2018,India,Export,Saudi Arabia,Coal,160007.216,41349.078,IND,SAU,Asia,Asia
2018,India,Export,Seychelles,Coal,10000.0,7621.81,IND,SYC,Asia,Africa
2018,India,Export,Singapore,Coal,10.178,0.921,IND,SGP,Asia,Asia
2018,India,Export,South Africa,Coal,290.798,26.313,IND,ZAF,Asia,Africa
2018,India,Export,Thailand,Coal,20.356,1.842,IND,THA,Asia,Asia
2018,India,Export,United Arab Emirates,Coal,1410000.0,417557.728,IND,ARE,Asia,Asia
2018,India,Export,Egypt,Coal,20000000.0,5399751.98,IND,EGY,Asia,Africa
2018,India,Export,United Kingdom,Coal,5100.648,437.866,IND,GBR,Asia,Europe
2018,India,Export,USA,Coal,1000.0,58.474,IND,USA,Asia,North America
2018,India,Export,Zambia,Coal,1000.0,78.194,IND,ZMB,Asia,Africa
2018,Singapore,Export,Australia,Coal,945.466,185.248,SGP,AUS,Asia,Oceania
2018,Singapore,Export,"China, Hong Kong SAR",Coal,70.0,278.613,SGP,HKG,Asia,Asia
2018,Singapore,Export,Indonesia,Coal,255205.179,434313.107,SGP,IDN,Asia,Asia
2018,Singapore,Export,Malaysia,Coal,348.928,5149.893,SGP,MYS,Asia,Asia
2018,Singapore,Export,Maldives,Coal,10770.0,20112.742,SGP,MDV,Asia,Asia
2018,Singapore,Export,New Zealand,Coal,480.0,4261.444,SGP,NZL,Asia,Oceania
2018,Singapore,Export,Philippines,Coal,10250.0,16240.318,SGP,PHL,Asia,Asia
2018,Singapore,Export,Saudi Arabia,Coal,450.0,300.102,SGP,SAU,Asia,Asia
2018,Slovakia,Export,Czechia,Coal,88774590.0,13075466.002,SVK,CZE,Europe,Europe
2018,Slovakia,Export,Germany,Coal,2461100.0,1146970.868,SVK,DEU,Europe,Europe
2018,Slovakia,Export,Hungary,Coal,652273.0,114164.004,SVK,HUN,Europe,Europe
2018,Slovakia,Export,Italy,Coal,2217040.0,903084.971,SVK,ITA,Europe,Europe
2018,Slovakia,Export,Poland,Coal,1551990.0,139385.639,SVK,POL,Europe,Europe
2018,Slovakia,Export,Serbia,Coal,49502000.0,8054403.88,SVK,SRB,Europe,Europe
2018,Slovakia,Export,Slovenia,Coal,577990.0,233064.815,SVK,SVN,Europe,Europe
2018,Viet Nam,Export,Bangladesh,Coal,32678.673,6000.0,VNM,BGD,Asia,Asia
2018,Viet Nam,Export,Cambodia,Coal,1901085.236,343994.21,VNM,KHM,Asia,Asia
2018,Viet Nam,Export,Sri Lanka,Coal,231168.936,42444.0,VNM,LKA,Asia,Asia
2018,Viet Nam,Export,Indonesia,Coal,136905287.754,25136630.06,VNM,IDN,Asia,Asia
2018,Viet Nam,Export,Japan,Coal,664265257.131,121963076.11,VNM,JPN,Asia,Asia
2018,Viet Nam,Export,Rep. of Korea,Coal,290249001.293,53291453.46,VNM,KOR,Asia,Asia
2018,Viet Nam,Export,Lao People's Dem. Rep.,Coal,17074005.78,2954391.42,VNM,LAO,Asia,Asia
2018,Viet Nam,Export,Malaysia,Coal,72489192.71,13309449.55,VNM,MYS,Asia,Asia
2018,Viet Nam,Export,Netherlands,Coal,378419.039,69480.0,VNM,NLD,Asia,Europe
2018,Viet Nam,Export,Philippines,Coal,55738785.917,10233974.63,VNM,PHL,Asia,Asia
2018,Viet Nam,Export,India,Coal,82165643.347,15086103.79,VNM,IND,Asia,Asia
2018,Viet Nam,Export,Singapore,Coal,256192480.764,47038472.5,VNM,SGP,Asia,Asia
2018,Viet Nam,Export,Switzerland,Coal,15114752.477,2775159.0,VNM,CHE,Asia,Europe
2018,Viet Nam,Export,Thailand,Coal,129464869.904,23770524.82,VNM,THA,Asia,Asia
2018,Viet Nam,Export,Egypt,Coal,62873.768,11544.0,VNM,EGY,Asia,Africa
2018,Slovenia,Export,Austria,Coal,120000.0,33303.08,SVN,AUT,Europe,Europe
2018,Slovenia,Export,Bosnia Herzegovina,Coal,2000.0,1007.04,SVN,BIH,Europe,Europe
2018,Slovenia,Export,Bulgaria,Coal,235816.0,113936.96,SVN,BGR,Europe,Europe
2018,Slovenia,Export,Croatia,Coal,5100.0,2595.78,SVN,HRV,Europe,Europe
2018,Slovenia,Export,Hungary,Coal,115470.0,63391.8,SVN,HUN,Europe,Europe
2018,Slovenia,Export,Montenegro,Coal,282876.0,68152.15,SVN,MNE,Europe,Europe
2018,Slovenia,Export,Serbia,Coal,1823340.0,492167.31,SVN,SRB,Europe,Europe
2018,South Africa,Export,Angola,Coal,163649272.89,14695417.18,ZAF,AGO,Africa,Africa
2018,South Africa,Export,Argentina,Coal,197289000.0,17237085.44,ZAF,ARG,Africa,South America
2018,South Africa,Export,Australia,Coal,0.0,2379203.789,ZAF,AUS,Africa,Oceania
2018,South Africa,Export,Bangladesh,Coal,757979000.0,46711454.902,ZAF,BGD,Africa,Asia
2018,South Africa,Export,Botswana,Coal,255308.76,172759.242,ZAF,BWA,Africa,Africa
2018,South Africa,Export,Brazil,Coal,475479000.0,45878942.482,ZAF,BRA,Africa,South America
2018,South Africa,Export,Bulgaria,Coal,87315000.0,5199098.997,ZAF,BGR,Africa,Europe
2018,South Africa,Export,Canada,Coal,33532.0,12917.371,ZAF,CAN,Africa,North America
2018,South Africa,Export,Sri Lanka,Coal,1993663071.0,167704275.382,ZAF,LKA,Africa,Asia
2018,South Africa,Export,China,Coal,100882.0,32529.077,ZAF,CHN,Africa,Asia
2018,South Africa,Export,Congo,Coal,210572090.0,17585543.467,ZAF,COG,Africa,Africa
2018,South Africa,Export,Dem. Rep. of the Congo,Coal,33513301.59,3353022.363,ZAF,COD,Africa,Africa
2018,South Africa,Export,Cyprus,Coal,23400.0,11045.141,ZAF,CYP,Africa,Asia
2018,South Africa,Export,Denmark,Coal,623108000.0,35012838.146,ZAF,DNK,Africa,Europe
2018,South Africa,Export,Eritrea,Coal,27502917.17,2949625.695,ZAF,ERI,Africa,Africa
2018,South Africa,Export,France,Coal,0.0,54190350.811,ZAF,FRA,Africa,Europe
2018,South Africa,Export,French Polynesia,Coal,3200000.0,109702.251,ZAF,PYF,Africa,Oceania
2018,South Africa,Export,Djibouti,Coal,962758000.0,86221363.651,ZAF,DJI,Africa,Africa
2018,South Africa,Export,Germany,Coal,2353.0,272.581,ZAF,DEU,Africa,Europe
2018,South Africa,Export,Ghana,Coal,0.0,2006562.952,ZAF,GHA,Africa,Africa
2018,South Africa,Export,Guyana,Coal,21956000.0,1454630.743,ZAF,GUY,Africa,South America
2018,South Africa,Export,Ireland,Coal,49491000.0,5188300.634,ZAF,IRL,Africa,Europe
2018,South Africa,Export,Israel,Coal,679029450.0,63264875.351,ZAF,ISR,Africa,Asia
2018,South Africa,Export,Italy,Coal,150944000.0,13805394.293,ZAF,ITA,Africa,Europe
2018,South Africa,Export,Côte d'Ivoire,Coal,122478000.0,11078390.58,ZAF,CIV,Africa,Africa
2018,South Africa,Export,Japan,Coal,135505004.99,13171147.22,ZAF,JPN,Africa,Asia
2018,South Africa,Export,Jordan,Coal,38500000.0,3009815.948,ZAF,JOR,Africa,Asia
2018,South Africa,Export,Kenya,Coal,486874603.0,48520555.613,ZAF,KEN,Africa,Africa
2018,South Africa,Export,Rep. of Korea,Coal,6728568200.0,555093317.87,ZAF,KOR,Africa,Asia
2018,South Africa,Export,Kuwait,Coal,314036000.0,25680863.378,ZAF,KWT,Africa,Asia
2018,South Africa,Export,Lesotho,Coal,34462202.0,3841366.301,ZAF,LSO,Africa,Africa
2018,South Africa,Export,Madagascar,Coal,452649630.0,39421261.909,ZAF,MDG,Africa,Africa
2018,South Africa,Export,Malawi,Coal,4141.14,10211.48,ZAF,MWI,Africa,Africa
2018,South Africa,Export,Malaysia,Coal,572300889.0,52512885.031,ZAF,MYS,Africa,Asia
2018,South Africa,Export,Mauritius,Coal,610962811.45,56628307.561,ZAF,MUS,Africa,Africa
2018,South Africa,Export,Morocco,Coal,353033000.0,25839852.501,ZAF,MAR,Africa,Africa
2018,South Africa,Export,Mozambique,Coal,2770111622.19,140285117.861,ZAF,MOZ,Africa,Africa
2018,South Africa,Export,Oman,Coal,2931.09,1336.725,ZAF,OMN,Africa,Asia
2018,South Africa,Export,Namibia,Coal,12526770.782,1133061.04,ZAF,NAM,Africa,Africa
2018,South Africa,Export,Netherlands,Coal,3675937076.8,274715882.677,ZAF,NLD,Africa,Europe
2018,South Africa,Export,New Zealand,Coal,151088.48,74094.06,ZAF,NZL,Africa,Oceania
2018,South Africa,Export,Nigeria,Coal,92050505.0,7613428.208,ZAF,NGA,Africa,Africa
2018,South Africa,Export,Norway,Coal,701.0,169.146,ZAF,NOR,Africa,Europe
2018,South Africa,Export,Pakistan,Coal,10004774000.0,809123215.989,ZAF,PAK,Africa,Asia
2018,South Africa,Export,Philippines,Coal,310000.0,63682.576,ZAF,PHL,Africa,Asia
2018,South Africa,Export,Poland,Coal,90000000.0,6416549.622,ZAF,POL,Africa,Europe
2018,South Africa,Export,Portugal,Coal,8435042.0,578554.364,ZAF,PRT,Africa,Europe
2018,South Africa,Export,Saint Helena,Coal,1673.0,645.201,ZAF,SHN,Africa,Africa
2018,South Africa,Export,Saudi Arabia,Coal,1136720.0,96136.587,ZAF,SAU,Africa,Asia
2018,South Africa,Export,Senegal,Coal,662077000.0,56288909.808,ZAF,SEN,Africa,Africa
2018,South Africa,Export,Seychelles,Coal,76109.0,57819.563,ZAF,SYC,Africa,Africa
2018,South Africa,Export,India,Coal,36936601240.0,2666070780.526,ZAF,IND,Africa,Asia
2018,South Africa,Export,Singapore,Coal,181179400.0,8082166.551,ZAF,SGP,Africa,Asia
2018,South Africa,Export,Viet Nam,Coal,126895000.0,7591983.579,ZAF,VNM,Africa,Asia
2018,South Africa,Export,Zimbabwe,Coal,181471.82,91823.428,ZAF,ZWE,Africa,Africa
2018,South Africa,Export,Spain,Coal,1440679000.0,142244515.44,ZAF,ESP,Africa,Europe
2018,South Africa,Export,Sudan,Coal,55000000.0,4027660.352,ZAF,SDN,Africa,Africa
2018,South Africa,Export,Eswatini,Coal,107028902.68,7974770.334,ZAF,SWZ,Africa,Africa
2018,South Africa,Export,Sweden,Coal,1833749.0,864685.777,ZAF,SWE,Africa,Europe
2018,South Africa,Export,Switzerland,Coal,203235750.0,18418487.957,ZAF,CHE,Africa,Europe
2018,South Africa,Export,Togo,Coal,129345000.0,12014400.399,ZAF,TGO,Africa,Africa
2018,South Africa,Export,United Arab Emirates,Coal,1080117315.69,82512985.225,ZAF,ARE,Africa,Asia
2018,South Africa,Export,Türkiye,Coal,1694543000.0,159897842.416,ZAF,TUR,Africa,Asia
2018,South Africa,Export,Ukraine,Coal,50523000.0,3251553.137,ZAF,UKR,Africa,Europe
2018,South Africa,Export,Egypt,Coal,1330663000.0,113182015.509,ZAF,EGY,Africa,Africa
2018,South Africa,Export,United Kingdom,Coal,322.98,13.806,ZAF,GBR,Africa,Europe
2018,South Africa,Export,United Rep. of Tanzania,Coal,11696.0,8994.637,ZAF,TZA,Africa,Africa
2018,South Africa,Export,USA,Coal,485044137.0,44501048.391,ZAF,USA,Africa,North America
2018,South Africa,Export,Yemen,Coal,464999000.0,43836112.557,ZAF,YEM,Africa,Asia
2018,South Africa,Export,Zambia,Coal,30470.93,26098.646,ZAF,ZMB,Africa,Africa
2018,Zimbabwe,Export,Greece,Coal,5.0,0.45,ZWE,GRC,Africa,Europe
2018,Zimbabwe,Export,South Africa,Coal,520.0,42.13,ZWE,ZAF,Africa,Africa
2018,Zimbabwe,Export,Spain,Coal,5.0,0.45,ZWE,ESP,Africa,Europe
2018,Zimbabwe,Export,Zambia,Coal,30000.0,2100.0,ZWE,ZMB,Africa,Africa
2018,Serbia,Export,Bosnia Herzegovina,Oil,510860.0,314911.0,SRB,BIH,Europe,Europe
2018,Serbia,Export,Montenegro,Oil,21746.0,15309.0,SRB,MNE,Europe,Europe
2018,Serbia,Export,Ukraine,Oil,43692.0,27095.0,SRB,UKR,Europe,Europe
2018,Serbia,Export,North Macedonia,Oil,21746.0,15261.0,SRB,MKD,Europe,Europe
2018,India,Export,Singapore,Oil,362.217,175.991,IND,SGP,Asia,Asia
2018,Singapore,Export,Australia,Oil,938.499,456.451,SGP,AUS,Asia,Oceania
2018,Singapore,Export,Sri Lanka,Oil,10.0,10.374,SGP,LKA,Asia,Asia
2018,Singapore,Export,China,Oil,89098652.924,43303052.43,SGP,CHN,Asia,Asia
2018,Singapore,Export,"China, Hong Kong SAR",Oil,31.36,19.266,SGP,HKG,Asia,Asia
2018,Singapore,Export,Indonesia,Oil,10573.424,5135.074,SGP,IDN,Asia,Asia
2018,Singapore,Export,Japan,Oil,45.772,22.23,SGP,JPN,Asia,Asia
2018,Singapore,Export,Rep. of Korea,Oil,40.0,40.014,SGP,KOR,Asia,Asia
2018,Singapore,Export,Malaysia,Oil,24830.0,21576.942,SGP,MYS,Asia,Asia
2018,Singapore,Export,Maldives,Oil,190.0,1741.331,SGP,MDV,Asia,Asia
2018,Singapore,Export,New Zealand,Oil,13654100.0,6588471.978,SGP,NZL,Asia,Oceania
2018,Singapore,Export,India,Oil,40.0,28.158,SGP,IND,Asia,Asia
2018,Singapore,Export,South Africa,Oil,10.0,5.187,SGP,ZAF,Asia,Africa
2018,Singapore,Export,Thailand,Oil,30.0,31.122,SGP,THA,Asia,Asia
2018,Singapore,Export,USA,Oil,10.0,9.633,SGP,USA,Asia,North America
2018,Slovakia,Export,Austria,Oil,5317950.0,2680682.913,SVK,AUT,Europe,Europe
2018,Viet Nam,Export,Australia,Oil,1173415906.776,570129572.46,VNM,AUS,Asia,Oceania
2018,Viet Nam,Export,China,Oil,1252756590.102,608678964.54,VNM,CHN,Asia,Asia
2018,Viet Nam,Export,Japan,Oil,400321974.98,194505115.47,VNM,JPN,Asia,Asia
2018,Viet Nam,Export,Rep. of Korea,Oil,255421142.316,124101902.68,VNM,KOR,Asia,Asia
2018,Viet Nam,Export,Malaysia,Oil,123890284.364,60194782.13,VNM,MYS,Asia,Asia
2018,Viet Nam,Export,Singapore,Oil,320587138.439,155764215.5,VNM,SGP,Asia,Asia
2018,Viet Nam,Export,Thailand,Oil,750954895.957,364867726.18,VNM,THA,Asia,Asia
2018,Viet Nam,Export,USA,Oil,140827144.258,68423922.91,VNM,USA,Asia,North America
2018,Slovenia,Export,Bosnia Herzegovina,Oil,834.5,24788.56,SVN,BIH,Europe,Europe
2018,Slovenia,Export,Hungary,Oil,163274.0,86051.95,SVN,HUN,Europe,Europe
2018,Slovenia,Export,USA,Oil,1.5,71.29,SVN,USA,Europe,North America
2018,South Africa,Export,Belgium,Oil,6.0,4.149,ZAF,BEL,Africa,Europe
2018,South Africa,Export,Botswana,Oil,2332.428,4424.364,ZAF,BWA,Africa,Africa
2018,South Africa,Export,Burundi,Oil,183.0,2540.441,ZAF,BDI,Africa,Africa
2018,South Africa,Export,Dem. Rep. of the Congo,Oil,3168.637,10881.276,ZAF,COD,Africa,Africa
2018,South Africa,Export,Gabon,Oil,25.05,658.404,ZAF,GAB,Africa,Africa
2018,South Africa,Export,Germany,Oil,33.45,86.761,ZAF,DEU,Africa,Europe
2018,South Africa,Export,Guinea,Oil,40.0,624.001,ZAF,GIN,Africa,Africa
2018,South Africa,Export,Kenya,Oil,5687.136,8553.891,ZAF,KEN,Africa,Africa
2018,South Africa,Export,Lesotho,Oil,80177.12,78238.449,ZAF,LSO,Africa,Africa
2018,South Africa,Export,Madagascar,Oil,0.0,2122.252,ZAF,MDG,Africa,Africa
2018,South Africa,Export,Malawi,Oil,2350.0,3993.274,ZAF,MWI,Africa,Africa
2018,South Africa,Export,Mauritius,Oil,38.25,302.834,ZAF,MUS,Africa,Africa
2018,South Africa,Export,Mozambique,Oil,500.22,935.888,ZAF,MOZ,Africa,Africa
2018,South Africa,Export,Namibia,Oil,1959.48,13418.548,ZAF,NAM,Africa,Africa
2018,South Africa,Export,Netherlands,Oil,36.1,52.811,ZAF,NLD,Africa,Europe
2018,South Africa,Export,Singapore,Oil,1.0,7.544,ZAF,SGP,Africa,Asia
2018,South Africa,Export,Zimbabwe,Oil,4560.0,13577.057,ZAF,ZWE,Africa,Africa
2018,South Africa,Export,Eswatini,Oil,2886.8,10346.903,ZAF,SWZ,Africa,Africa
2018,South Africa,Export,United Arab Emirates,Oil,16.0,5.96,ZAF,ARE,Africa,Asia
2018,South Africa,Export,United Kingdom,Oil,14.04,19.389,ZAF,GBR,Africa,Europe
2018,South Africa,Export,United Rep. of Tanzania,Oil,0.0,412.228,ZAF,TZA,Africa,Africa
2018,South Africa,Export,USA,Oil,0.0,5650.487,ZAF,USA,Africa,North America
2018,South Africa,Export,Zambia,Oil,2746.0,10812.169,ZAF,ZMB,Africa,Africa
2018,Sierra Leone,Export,Guinea,Gas,3187.0,29157.57,SLE,GIN,Africa,Africa
2018,Sierra Leone,Export,Liberia,Gas,8000.0,8520.28,SLE,LBR,Africa,Africa
2018,India,Export,Nepal,Gas,27119590.0,19311488.759,IND,NPL,Asia,Asia
2018,Singapore,Export,Australia,Gas,68175950.0,35490680.508,SGP,AUS,Asia,Oceania
2018,Singapore,Export,China,Gas,259591600.0,137071151.772,SGP,CHN,Asia,Asia
2018,Singapore,Export,Japan,Gas,94183500.0,46603960.68,SGP,JPN,Asia,Asia
2018,Singapore,Export,Rep. of Korea,Gas,98224600.0,56399131.204,SGP,KOR,Asia,Asia
2018,Singapore,Export,Malaysia,Gas,22690.0,148583.686,SGP,MYS,Asia,Asia
2018,Singapore,Export,Nigeria,Gas,2845280.0,1968939.091,SGP,NGA,Asia,Africa
2018,Singapore,Export,Pakistan,Gas,150.0,14375.242,SGP,PAK,Asia,Asia
2018,Singapore,Export,Russia,Gas,76372500.0,40679684.897,SGP,RUS,Asia,Europe
2018,South Africa,Export,Botswana,Gas,3103570.99,684833.022,ZAF,BWA,Africa,Africa
2018,South Africa,Export,Dem. Rep. of the Congo,Gas,0.0,15211.108,ZAF,COD,Africa,Africa
2018,South Africa,Export,Kenya,Gas,56400.0,43604.925,ZAF,KEN,Africa,Africa
2018,South Africa,Export,Lesotho,Gas,1146127.0,1414286.678,ZAF,LSO,Africa,Africa
2018,South Africa,Export,Malawi,Gas,2.0,23.614,ZAF,MWI,Africa,Africa
2018,South Africa,Export,Mozambique,Gas,1211.68,4676.801,ZAF,MOZ,Africa,Africa
2018,South Africa,Export,Namibia,Gas,119923.23,89875.83,ZAF,NAM,Africa,Africa
2018,South Africa,Export,Philippines,Gas,111710.0,110591.968,ZAF,PHL,Africa,Asia
2018,South Africa,Export,Sao Tome and Principe,Gas,24.0,416.378,ZAF,STP,Africa,Africa
2018,South Africa,Export,Zimbabwe,Gas,72090.0,63393.549,ZAF,ZWE,Africa,Africa
2018,South Africa,Export,Eswatini,Gas,560793.4,541942.988,ZAF,SWZ,Africa,Africa
2018,South Africa,Export,United Rep. of Tanzania,Gas,101.212,1028.685,ZAF,TZA,Africa,Africa
2018,South Africa,Export,Zambia,Gas,6056.478,16353.035,ZAF,ZMB,Africa,Africa
2018,Spain,Export,Algeria,Coal,14646000.0,2452807.732,ESP,DZA,Europe,Africa
2018,Spain,Export,Austria,Coal,900.0,744.623,ESP,AUT,Europe,Europe
2018,Spain,Export,Belgium,Coal,7360810.0,807366.754,ESP,BEL,Europe,Europe
2018,Spain,Export,Croatia,Coal,36251300.0,7301139.838,ESP,HRV,Europe,Europe
2018,Spain,Export,Czechia,Coal,1980.0,1716.179,ESP,CZE,Europe,Europe
2018,Spain,Export,Finland,Coal,13860.0,24835.844,ESP,FIN,Europe,Europe
2018,Spain,Export,France,Coal,25683099.6,4582127.537,ESP,FRA,Europe,Europe
2018,Spain,Export,Germany,Coal,47520.0,46168.343,ESP,DEU,Europe,Europe
2018,Spain,Export,Greece,Coal,4985510.0,469932.932,ESP,GRC,Europe,Europe
2018,Spain,Export,Ireland,Coal,19437800.0,3510775.239,ESP,IRL,Europe,Europe
2018,Spain,Export,Italy,Coal,55669876.74,4120405.554,ESP,ITA,Europe,Europe
2018,Spain,Export,Morocco,Coal,50499700.0,6398279.433,ESP,MAR,Europe,Africa
2018,Spain,Export,Norway,Coal,2780.0,4324.724,ESP,NOR,Europe,Europe
2018,Spain,Export,Poland,Coal,1800.0,1560.163,ESP,POL,Europe,Europe
2018,Spain,Export,Portugal,Coal,23426053.0,2854744.613,ESP,PRT,Europe,Europe
2018,Spain,Export,Slovenia,Coal,7000.0,4980.702,ESP,SVN,Europe,Europe
2018,Spain,Export,Tunisia,Coal,709920.0,174706.223,ESP,TUN,Europe,Africa
2018,Spain,Export,Egypt,Coal,7460400.0,1285229.38,ESP,EGY,Europe,Africa
2018,Spain,Export,United Kingdom,Coal,29957000.0,5386638.519,ESP,GBR,Europe,Europe
2018,Spain,Export,USA,Coal,21.0,148.428,ESP,USA,Europe,North America
2018,Spain,Export,Chile,Oil,200.0,940.211,ESP,CHL,Europe,South America
2018,Spain,Export,Colombia,Oil,4310.0,10743.022,ESP,COL,Europe,South America
2018,Spain,Export,Costa Rica,Oil,2950.0,8645.903,ESP,CRI,Europe,North America
2018,Spain,Export,Cuba,Oil,210.0,5427.476,ESP,CUB,Europe,North America
2018,Spain,Export,Ecuador,Oil,100.0,311.323,ESP,ECU,Europe,South America
2018,Spain,Export,France,Oil,390870725.0,311950004.827,ESP,FRA,Europe,Europe
2018,Spain,Export,Germany,Oil,14.0,80.372,ESP,DEU,Europe,Europe
2018,Spain,Export,Honduras,Oil,1000.0,3486.728,ESP,HND,Europe,North America
2018,Spain,Export,Italy,Oil,387302129.0,294386828.762,ESP,ITA,Europe,Europe
2018,Spain,Export,Malta,Oil,22956300.0,13711718.414,ESP,MLT,Europe,Europe
2018,Spain,Export,Mexico,Oil,5130.0,46108.998,ESP,MEX,Europe,North America
2018,Spain,Export,Morocco,Oil,20.0,255.299,ESP,MAR,Europe,Africa
2018,Spain,Export,Netherlands,Oil,47104600.0,21532598.725,ESP,NLD,Europe,Europe
2018,Spain,Export,Portugal,Oil,140613726.6,104077903.666,ESP,PRT,Europe,Europe
2018,Spain,Export,Saudi Arabia,Oil,14.0,59.097,ESP,SAU,Europe,Asia
2018,Spain,Export,Singapore,Oil,29.0,478.686,ESP,SGP,Europe,Asia
2018,Spain,Export,Slovenia,Oil,29918600.0,22504762.292,ESP,SVN,Europe,Europe
2018,Spain,Export,United Arab Emirates,Oil,594.545,448.334,ESP,ARE,Europe,Asia
2018,Spain,Export,Andorra,Gas,1473620.0,641786.302,ESP,AND,Europe,Europe
2018,Spain,Export,Argentina,Gas,42478300.0,20866077.883,ESP,ARG,Europe,South America
2018,Spain,Export,France,Gas,17680300.0,7012622.066,ESP,FRA,Europe,Europe
2018,Spain,Export,Italy,Gas,22976400.0,11281417.676,ESP,ITA,Europe,Europe
2018,Spain,Export,Rep. of Korea,Gas,70730400.0,28845386.469,ESP,KOR,Europe,Asia
2018,Spain,Export,Malta,Gas,20872.0,9434.258,ESP,MLT,Europe,Europe
2018,Spain,Export,Portugal,Gas,7652460.0,3985799.302,ESP,PRT,Europe,Europe
2018,Spain,Export,Slovenia,Gas,21985.0,16869.912,ESP,SVN,Europe,Europe
2018,Spain,Export,Switzerland,Gas,112260.0,58312.781,ESP,CHE,Europe,Europe
2018,Spain,Export,United Arab Emirates,Gas,69007900.0,30816194.389,ESP,ARE,Europe,Asia
2018,Spain,Export,Türkiye,Gas,70758700.0,32150409.423,ESP,TUR,Europe,Asia
2018,Spain,Export,Egypt,Gas,69114800.0,33135651.457,ESP,EGY,Europe,Africa
2018,Sudan,Export,Germany,Coal,24.0,1.0,SDN,DEU,Africa,Europe
2018,Sudan,Export,South Africa,Coal,50.0,2.0,SDN,ZAF,Africa,Africa
2018,Eswatini,Export,South Africa,Coal,144419232.0,18388530.637,SWZ,ZAF,Africa,Africa
2018,Sweden,Export,Australia,Coal,778000.0,236587.218,SWE,AUS,Europe,Oceania
2018,Sweden,Export,Denmark,Coal,19000.0,40870.298,SWE,DNK,Europe,Europe
2018,Sweden,Export,Finland,Coal,682.028,1381.531,SWE,FIN,Europe,Europe
2018,Sweden,Export,Germany,Coal,3000.0,7137.911,SWE,DEU,Europe,Europe
2018,Sweden,Export,Netherlands,Coal,3000.0,5871.508,SWE,NLD,Europe,Europe
